cryptocurrency_id,date_id,price_usd,market_cap,total_volume_24h
elrond-erd-2,2964,90.72657558687804,1640151737.12,64902464.73
ethereum,2965,2528.022300878691,304761367058.16,48344195673.52
okb,2965,14.373313305767232,3852259894.69,607089592.42
ripple,2965,0.8757601965321159,40450990715.75,5068666284.19
solana,2965,41.41714832962446,11375166576.68,1825252143.25
bitcoin,2965,33557.15068309184,705292677171.46,46727462986.37
elrond-erd-2,2965,90.20483913088152,1609062203.27,76765478.71
ripple,2966,0.911214403091132,42088605425.84,4800163646.12
solana,2966,42.07765252553618,11544497584.21,1272173444.95
ethereum,2966,2620.6253893038547,289444120869.43,43973432438.08
elrond-erd-2,2966,92.58136373509184,1657981018.15,57903014.25
bitcoin,2966,37553.64375851888,691681868464.47,54511387836.11
okb,2966,14.832944842049049,4005113538.54,555494689.12
bitcoin,2967,36903.304906778896,698528023663.53,42952476854.83
elrond-erd-2,2967,88.20111566673383,1578389667.7,42313737.17
ethereum,2967,2486.600068788676,272748408238.43,33075957436.76
okb,2967,14.286776078974494,3822015104.24,459448707.77
ripple,2967,0.8748163077058673,40461589120.18,3598275137.99
solana,2967,41.205960702125125,11231058225.87,624242377.73
solana,2968,36.09038097242029,9831892846.26,558803764.84
ripple,2968,0.8471675674249741,39130309347.57,2718211293.13
ethereum,2968,2356.634774189676,278223731471.05,26751786966.48
elrond-erd-2,2968,81.45035698434184,1454152245.61,40143705.86
okb,2968,13.905923339745923,3718077128.09,345844921.23
bitcoin,2968,37289.43252210222,668148892256.36,36358044262.71
bitcoin,2969,35666.14977877309,733402631079.12,35710196743.32
elrond-erd-2,2969,79.35694980028836,1424302230.92,41015423.92
ethereum,2969,2379.991747950219,292767118262.08,28235882061.71
okb,2969,13.222199421253288,3541929588.88,381175794.32
ripple,2969,0.8350156355659321,38569016787.4,2834495585.98
solana,2969,36.568375266883066,10095207879.65,584578781.82
bitcoin,2970,39147.70567879997,761104314502.29,38185633278.29
elrond-erd-2,2970,87.6402965001266,1559862927.88,47399315.15
ethereum,2970,2517.771695525423,300405113218.41,29382118964.28
okb,2970,13.957430180828805,3717492805.48,319517473.77
ripple,2970,0.8860264997320967,40925186890.76,2761114938.22
solana,2970,38.820386099134,10521989454.93,488535747.53
ripple,2971,0.8928141249740629,41253166682.61,3268149002.72
solana,2971,39.64405780180996,10808680336.53,564059144.82
elrond-erd-2,2971,90.21869198192302,1609987607.55,51435083.4
okb,2971,14.697987301432274,3926347056.87,411494335.36
ethereum,2971,2587.381610979154,298324322330.13,28128172338.35
bitcoin,2971,40624.51305316154,756522207420.35,45836408439.45
elrond-erd-2,2972,91.4366331879347,1635588246.16,46185168.29
solana,2972,39.69949997715332,10852976029.83,508646352.89
bitcoin,2972,40378.20254971114,718016373177.29,36706248352.24
okb,2972,14.667555898015872,3941813230.59,343929565.6
ripple,2972,0.872464326158809,40312888500.4,2862140885.1
ethereum,2972,2561.1883309320037,274666655404.67,26803957680.03
ripple,2973,0.8358306490753268,38620201137.32,3220071877.86
solana,2973,39.54766089054998,10781816203.27,636535388.39
ethereum,2973,2365.872786190649,275415199641.54,26150320394.53
elrond-erd-2,2973,86.3583720698155,1541371542.02,36523022.3
bitcoin,2973,38321.454656574206,715652442155.13,36563438889.79
okb,2973,13.441468201286929,3592419633.12,428099449.03
bitcoin,2974,38193.61914194397,673761687974.49,36330237284.42
ethereum,2974,2380.744519633922,260039646334.19,25708624827.01
okb,2974,13.298748202372042,3538906382.76,338705850.05
ripple,2974,0.8448349081677214,38819180172.99,2511575473.33
solana,2974,39.32721784794218,10638298323.85,472927528.3
elrond-erd-2,2974,85.1001905059105,1513663268.33,26754124.25
solana,2975,36.62410257252056,10008182630.91,481564015.61
ripple,2975,0.7983270674267462,36932589366.38,2429585732.74
okb,2975,12.99960705052168,3484849429.04,300955659.49
bitcoin,2975,35881.11137137543,666901325910.37,35162612172.75
elrond-erd-2,2975,79.67705321495168,1428389611.48,35960177.04
ethereum,2975,2231.554315497782,253396709038.8,26204484920.99
ethereum,2976,2176.308536317709,261478202409.19,20456963374.96
okb,2976,12.559169202771423,3363287577.58,277672159.43
ripple,2976,0.761459550633087,35221141669.96,2038711275.86
solana,2976,35.26048477919641,9621683962.87,302280531.2
elrond-erd-2,2976,79.44485067868574,1423945684.15,25450306.81
bitcoin,2976,35581.64226773201,670634370556.61,28858979691.79
solana,2977,35.284274899376165,9611623563.11,507507928.95
ripple,2977,0.7770463247906351,35815532872.76,3136090755.04
elrond-erd-2,2977,80.49602893163217,1440421064.26,29620995.99
bitcoin,2977,35787.07740523232,598335733135.87,35609127163.62
okb,2977,12.662877273748927,3384768435.91,380054673.97
ethereum,2977,2251.5605593660407,223202708788.72,26235850446.55
bitcoin,2978,31711.93546772701,606580031922.72,51873870276.52
elrond-erd-2,2978,68.38974249162128,1249256321.46,52324935.28
ethereum,2978,1900.1222998935384,216876757208.59,39499960407.78
ripple,2978,0.6186567449822078,28871387082.36,4957263283.19
solana,2978,26.59538136949911,7439425733.84,836901347.22
okb,2978,10.341863146184677,2806671806.92,526997613.58
bitcoin,2979,32507.738707026845,631634847766.23,57443014757.92
solana,2979,26.729201466247304,7157859824.73,1371341088.68
ripple,2979,0.5517693616839368,25450718833.25,6329008646.89
elrond-erd-2,2979,59.3559777340145,1059123766.35,92525975.01
ethereum,2979,1875.3576944712036,229518675836.77,38755019936.85
okb,2979,9.062039129994012,2406127944.5,531821957.01
bitcoin,2980,33702.61779371396,650340461975.81,39798236962.44
elrond-erd-2,2980,65.22792289160886,1165178259.7,53968997.0
ethereum,2980,1971.1059779809411,231644258719.4,28098744044.51
okb,2980,9.911927680390756,2633671206.6,406085627.85
ripple,2980,0.6426176789007471,29694967545.32,5631237222.32
solana,2980,30.87900372816168,8377496849.57,1203441656.81
solana,2981,31.44053281154812,8585542319.49,732654201.74
ripple,2981,0.6716012213547248,31057874496.42,3071983450.07
okb,2981,10.4920854163009,2805480220.66,408758029.06
ethereum,2981,1990.076151191059,213871849531.63,22447489241.67
elrond-erd-2,2981,67.365018361183,1209061848.79,34034519.83
bitcoin,2981,34675.44910530336,598703019611.45,31862051544.35
bitcoin,2982,31943.136467863093,600235334320.82,38635245431.36
elrond-erd-2,2982,62.63386411230195,1123419996.13,35195173.79
ethereum,2982,1833.4631609981643,209989265221.49,25981381067.42
okb,2982,9.847504475221392,2635879516.14,414559682.13
ripple,2982,0.620105198108627,28700209150.03,3395191639.11
solana,2982,29.23725923358748,7985242401.77,737663786.94
solana,2983,29.374776218716168,7914659494.03,639618006.14
ripple,2983,0.611711687348678,28325396042.47,2672873984.74
bitcoin,2983,32023.97390177492,649262127990.38,36873109419.9
ethereum,2983,1817.047665540675,229354016311.0,24249510320.71
elrond-erd-2,2983,63.40660290091942,1134925984.67,30037667.09
okb,2983,9.580866179462792,2560922753.7,401837502.84
bitcoin,2984,34607.293274083386,647741224116.93,34335452117.33
elrond-erd-2,2984,65.72565420634636,1179830165.91,40662475.48
ethereum,2984,1973.9268648383472,243040539437.43,24316408028.13
okb,2984,9.918825319020549,2651879481.17,264207826.16
ripple,2984,0.6507132008769695,30171056185.7,2318742760.03
solana,2984,31.67466281145659,8602431238.5,572104299.64
solana,2985,33.11418086907624,9040653316.66,674515112.39
ripple,2985,0.6488563939917608,29942729066.83,2838366693.72
bitcoin,2985,34556.8421269449,674231340724.41,32453802891.02
ethereum,2985,2087.518723787417,253607549372.42,30629329805.72
elrond-erd-2,2985,74.12669296346104,1330444398.12,48105743.26
okb,2985,10.41467308809329,2780233150.09,275505745.77
solana,2986,33.92293267730953,9355893411.03,645572532.23
ripple,2986,0.706366183889607,32605743402.65,4215461674.41
bitcoin,2986,35968.993667970346,660200427590.48,35121257875.55
ethereum,2986,2169.400067865984,265951575833.03,27149143846.96
okb,2986,10.80218482484866,2892586480.42,443518592.6
elrond-erd-2,2986,85.31797132320938,1533008181.0,79414115.04
bitcoin,2987,35171.486304850056,629863895571.75,31024153846.88
elrond-erd-2,2987,85.35944144522897,1534033959.15,73538048.73
ethereum,2987,2279.354161419647,247210647940.19,29046221905.5
okb,2987,11.015604440702344,2947308683.7,378727629.28
ripple,2987,0.6996532766642078,32268800761.05,3241276897.33
solana,2987,35.83440251659123,9784660089.64,791091273.17
elrond-erd-2,2988,80.49466132828464,1446280000.15,41977725.8
ethereum,2988,2121.657900633364,250754468066.22,25874247678.49
okb,2988,10.522540024656864,2807133808.74,318482217.87
ripple,2988,0.6638724587724228,30647057119.67,2684814772.46
solana,2988,33.55617113324256,9145093164.97,663491276.67
bitcoin,2988,33677.566235922626,633684390025.56,29129630236.14
ripple,2989,0.6546725767914099,30215830565.46,2075137068.98
solana,2989,33.95890784245649,9219660440.8,607351754.66
ethereum,2989,2157.880584866453,259079167729.79,22869223901.01
elrond-erd-2,2989,81.5220640680432,1463091861.15,29380030.44
bitcoin,2989,33950.786555181,650382046624.65,25084046353.17
okb,2989,10.40814741186968,2769081924.47,269658257.54
bitcoin,2990,34729.89077801021,663571591568.2,22986053604.7
elrond-erd-2,2990,92.10028029219158,1653714085.27,64274504.49
ethereum,2990,2228.532398568573,271472550895.45,19954299562.7
okb,2990,10.662750834896531,2851637333.32,245701670.42
ripple,2990,0.6747676923040596,31138455875.29,1807223370.98
solana,2990,34.46550620541941,9395489549.38,462037406.36
bitcoin,2991,35394.213074080915,636061920914.83,22727930417.75
elrond-erd-2,2991,93.84330364416972,1690139430.9,48744056.43
ethereum,2991,2329.004750998825,258719784082.82,21119209513.0
okb,2991,10.77600450117098,2879857438.93,204985110.99
ripple,2991,0.6968995104043215,32159771283.86,1664617403.3
solana,2991,34.4488487549447,9396692749.04,424937662.01
ripple,2992,0.6590399913108745,30453863819.5,1948795190.17
solana,2992,33.120055451168234,9033978686.4,436664234.54
okb,2992,10.36129255529452,2772892367.27,252830241.31
elrond-erd-2,2992,99.0889001379854,1783283906.99,155019465.53
bitcoin,2992,33928.13421837147,640405812761.69,25894820184.75
ethereum,2992,2217.3018530598792,270697947572.19,22592756940.42
ripple,2993,0.6662899993882386,30723093719.8,1937393189.31
okb,2993,10.506754996869637,2809958932.52,234198438.96
solana,2993,34.291237666647795,9343669279.58,499801292.47
elrond-erd-2,2993,95.87434956201972,1724619221.58,86939362.21
bitcoin,2993,34149.98981477412,636246944189.26,26106856611.92
ethereum,2993,2320.6549288317,270116728160.12,24748897613.71
bitcoin,2994,33932.25463831538,617861633771.99,23692220470.14
elrond-erd-2,2994,95.59948896613142,1721228451.33,56225222.23
ethereum,2994,2317.23694270242,248124573571.68,23352988376.91
okb,2994,10.543285914784038,2821190208.11,193308008.75
ripple,2994,0.6530460312591974,30147793682.47,1618780258.26
solana,2994,36.657274540397,9995196544.25,727575218.17
ripple,2995,0.6247610645746885,28843574198.22,2049499074.27
okb,2995,10.003977048293416,2675045558.19,200241644.63
solana,2995,33.51414390083529,9137574846.55,691932146.21
elrond-erd-2,2995,88.92473838947056,1601530174.4,55262254.48
bitcoin,2995,32933.578199292395,637000370375.47,29065577052.3
ethereum,2995,2126.4424673902267,251611015863.32,24133566100.86
bitcoin,2996,33971.29774975796,632185737683.15,24282108111.22
elrond-erd-2,2996,90.46238597916494,1752951902.59,37022117.89
ethereum,2996,2156.5809569525845,247860822594.06,22262234450.01
okb,2996,9.979438269405524,2668522422.0,184268729.64
ripple,2996,0.6424991973732445,29681644971.04,2350318273.96
solana,2996,33.5318526308046,9138440436.83,454190333.14
solana,2997,31.939202343364617,8716478997.83,415853889.12
ripple,2997,0.6287264607906748,29048791926.91,1673959405.82
okb,2997,9.781527120628455,2617196347.86,154983598.56
elrond-erd-2,2997,88.76664493375252,1720509731.1,25358993.63
bitcoin,2997,33704.53847440508,643335853171.13,20558304483.59
ethereum,2997,2123.0585974934124,250027222000.6,18091111748.44
bitcoin,2998,34299.938016517444,623350567666.98,17798828844.27
elrond-erd-2,2998,89.39824952511,1733390389.52,22586245.85
ethereum,2998,2144.0142572722566,238086643137.17,14249909363.13
okb,2998,9.877202749117885,2641645646.32,114478610.0
ripple,2998,0.6385084267793238,29486316673.96,1337323439.09
solana,2998,32.12329223606849,8760359617.47,296169725.63
solana,2999,30.95347402705691,8429306463.2,312330343.19
ripple,2999,0.6336448787059497,29247980265.76,1674043993.3
elrond-erd-2,2999,88.5571161000218,1714512764.01,26182970.09
ethereum,2999,2042.4991866143628,227135827760.93,16403901753.8
bitcoin,2999,33262.6543524462,613002045101.37,21683885320.61
okb,2999,10.938975455454395,2929406432.07,266711088.9
bitcoin,3000,32676.38380096018,616691143979.96,19932531699.62
elrond-erd-2,3000,85.39825344180598,1659651983.44,31093526.03
ethereum,3000,1944.3950166372083,232939479730.01,18210922217.7
okb,3000,10.845227592018029,2908828611.6,277975284.94
ripple,3000,0.6199605865682292,28670030241.54,1552901484.83
solana,3000,29.16206823389161,7953342249.0,270392426.08
solana,3001,31.23600101808439,8488446183.43,474454643.51
ripple,3001,0.6227052156887538,28779372130.82,1930227964.49
bitcoin,3001,32878.50187357147,595342431373.86,21779069066.45
ethereum,3001,1997.6633136705989,223534356736.76,20007437042.59
elrond-erd-2,3001,84.36421232268634,1636844253.04,28968454.82
okb,3001,11.185401228996357,2992153406.77,338114021.06
solana,3002,28.323537434952385,7712932810.68,469048384.99
okb,3002,10.941886355341468,2943562069.15,278387079.54
ripple,3002,0.5967255195676217,27694734252.61,1583678938.4
elrond-erd-2,3002,78.43036844150689,1521136861.64,37758982.24
bitcoin,3002,31726.038833909817,588495008675.52,21557729227.28
ethereum,3002,1910.7269516309964,218477848474.56,17978198759.77
bitcoin,3003,31399.653128682126,592581931071.21,22671859962.66
elrond-erd-2,3003,74.52182082795834,1440301634.38,29940180.42
ethereum,3003,1874.2002496808184,221838551362.96,17448403933.72
okb,3003,10.867967262727872,2872361004.17,257317558.62
ripple,3003,0.5913725404424245,27201988882.77,1488773939.66
solana,3003,26.26323282766065,7168957057.32,372119879.07
solana,3004,26.79168755465958,7314497718.9,292646432.69
ripple,3004,0.5852641997905791,27109511265.75,1604653849.41
elrond-erd-2,3004,74.38630052309297,1444868640.96,23312134.99
ethereum,3004,1899.8427500663568,222305469349.29,14920352990.22
bitcoin,3004,31588.6713510167,597872278369.11,17715455994.79
okb,3004,10.803492195226667,2889018529.66,194462741.15
elrond-erd-2,3005,75.34635474875145,1463852034.67,52379159.05
ethereum,3005,1905.723382843169,214106247241.34,15355055465.8
okb,3005,10.892132040977776,2910294343.49,168577823.43
ripple,3005,0.5897955823329759,27175846391.03,1167325757.07
solana,3005,26.893938948659173,7331794881.76,227071207.72
bitcoin,3005,31919.393922554555,580252472382.71,17742105807.9
bitcoin,3006,30928.211908849244,561743228116.55,20095540828.3
elrond-erd-2,3006,71.3346978950066,1387061524.43,33408166.1
ethereum,3006,1824.929392091902,209392844466.02,15768554506.43
okb,3006,10.322995437411835,2762088918.72,192485312.8
ripple,3006,0.5601383605955838,26075532617.71,1389516652.86
solana,3006,24.81620054236544,6774142705.92,370348465.21
bitcoin,3007,29971.903783612062,605357009416.76,23000299061.9
elrond-erd-2,3007,68.15309701558019,1323389297.03,34902303.38
ethereum,3007,1794.973425186835,233005814487.54,20634025154.91
okb,3007,10.032598565679969,2683065566.44,241340615.77
ripple,3007,0.5323514543433043,24615569713.5,1679476183.74
solana,3007,23.858446096960066,6500208589.08,422162867.93
okb,3008,11.221219209865229,2989477197.2,245925433.0
solana,3008,26.672396972929985,7243897344.25,573149420.44
ripple,3008,0.5737055813634152,26445756208.82,2019404552.77
bitcoin,3008,32383.78112696872,607621607805.35,29070652060.0
elrond-erd-2,3008,76.74258320529198,1487028120.26,43410018.64
ethereum,3008,2003.7239214521076,236554595198.77,25849497421.03
bitcoin,3009,32409.499767175417,627747173675.43,19741588059.45
elrond-erd-2,3009,79.14444409421687,1538190508.82,36458277.34
ethereum,3009,2027.5334479167043,247068794868.15,21655718476.42
okb,3009,12.952218957444131,3461534903.2,335363222.78
ripple,3009,0.5950738476348508,27517390338.9,2245674032.12
solana,3009,27.762978035532324,7561860534.4,375801784.21
solana,3010,28.37606777419007,7713349030.47,407425804.48
ripple,3010,0.6094632044963907,28196999500.97,1813927386.37
okb,3010,13.423714782832173,3588620099.66,329840234.47
bitcoin,3010,33455.55127272261,642012590040.64,22937379734.63
elrond-erd-2,3010,80.06423068601303,1557926066.49,30345406.25
ethereum,3010,2117.154607794504,255023351844.86,20760571836.05
solana,3011,28.590333033238007,7794117620.74,363380694.23
ripple,3011,0.6110446430727691,28269947663.6,1614041890.53
ethereum,3011,2183.627414557696,258067996305.17,19333415460.11
okb,3011,14.002628980705923,3744757740.69,344000148.61
bitcoin,3011,34213.59993217662,664681184168.78,22120323672.37
elrond-erd-2,3011,82.55060223706566,1606918070.28,56477413.08
solana,3012,28.318817766435263,7718142916.95,316495335.59
bitcoin,3012,35456.12466076684,701921012034.66,20929083220.54
elrond-erd-2,3012,85.1533628507442,1657241263.89,34935445.08
ethereum,3012,2209.4993601030114,261543645427.03,16557827418.5
okb,3012,15.160716587926949,4041312535.65,407195914.38
ripple,3012,0.6125591728144815,28326472774.15,1383796680.0
solana,3013,28.096697946304417,7706970297.48,755245025.25
bitcoin,3013,37281.91809217662,732311951673.35,53550491997.72
elrond-erd-2,3013,85.9268554067862,1673520684.32,105796177.53
ethereum,3013,2230.212067673471,267339757878.52,35197538271.15
okb,3013,15.83154897340919,4247868436.42,661472882.35
ripple,3013,0.623983788986763,28868798734.47,3564334796.51
solana,3014,27.951131012641863,7591579830.6,375190958.36
ripple,3014,0.6422631283228032,29723719168.36,3032121794.8
ethereum,3014,2292.579636803809,268838784855.67,28862032737.55
okb,3014,18.124655665248675,4841393101.25,727205339.86
bitcoin,3014,39076.59377063225,751371299910.52,36401287454.43
elrond-erd-2,3014,86.61068658858973,1685400764.46,48808696.41
solana,3015,27.871801252229435,7595729558.87,324323976.87
bitcoin,3015,40031.19824444798,750407963580.47,41369107422.72
elrond-erd-2,3015,84.92227385276487,1654889389.94,46817918.09
ethereum,3015,2299.689405936291,278785893426.22,23171592869.59
okb,3015,17.69322963025015,4748550909.09,688982905.72
ripple,3015,0.7242550876175754,32852692988.23,6697161375.93
solana,3016,31.41657633388534,8603692851.65,490243888.02
bitcoin,3016,39977.75693922764,786531956383.65,28717414113.02
elrond-erd-2,3016,85.60505629287273,1670453623.44,32383414.03
ethereum,3016,2383.443259961735,287344044145.01,18266719970.96
okb,3016,18.195550272648973,4870736364.3,504859893.71
ripple,3016,0.7497844962597139,34826525034.87,4216397874.87
solana,3017,32.252691819301624,8782089188.68,673479026.41
ripple,3017,0.7543775937140769,34956569128.79,4070677889.32
ethereum,3017,2462.3999826480103,297505707149.1,24040211451.37
okb,3017,18.73786399706261,5009736180.1,489126045.97
elrond-erd-2,3017,87.74997117955942,1711038971.61,42670494.53
bitcoin,3017,41936.261478677225,784039345926.19,35530501782.52
ripple,3018,0.7502964501644548,34822531550.13,3136242263.0
okb,3018,19.602873974570343,5247689434.13,407727823.65
ethereum,3018,2541.674599365905,297290528238.9,21579519281.28
solana,3018,36.24876035531609,9870964496.72,614044704.38
bitcoin,3018,41754.16660435275,747403845431.83,28437941447.5
elrond-erd-2,3018,86.49508793172019,1691053900.35,50448238.0
bitcoin,3019,39914.82975848789,737440183775.56,28555173661.66
elrond-erd-2,3019,86.82119614311314,1693967055.63,73753089.79
ethereum,3019,2555.408178513038,306483554365.19,25689002090.28
okb,3019,19.357479081269027,5174599447.81,590524474.01
ripple,3019,0.7269649380557404,33490734955.83,3243277119.22
solana,3019,34.17251166927062,9272656715.86,548581372.5
solana,3020,33.27511835038949,9090469010.82,463809054.22
okb,3020,18.77016069291728,5020131824.43,501513402.79
ripple,3020,0.7416943188793625,34349676133.53,3341261818.62
ethereum,3020,2611.6730699481845,294760000421.45,26664958251.58
bitcoin,3020,39278.76650810368,720835141114.33,28057528866.26
elrond-erd-2,3020,101.8101793708651,1985399726.31,131408207.03
bitcoin,3021,38368.35401197897,747085951935.05,28422901237.17
elrond-erd-2,3021,98.14246002265368,1920280031.49,92643536.69
ethereum,3021,2521.268474889094,319613239659.44,26304380467.43
okb,3021,17.475515901563732,4701354670.89,528910638.95
ripple,3021,0.7170384074303042,33218265132.77,2831324444.74
solana,3021,34.3401202664068,9368039157.99,535386826.38
okb,3022,18.726927752918154,5018150084.37,524255355.22
solana,3022,35.90548260385135,9803376070.0,453652890.78
bitcoin,3022,39751.58457509862,768416417393.6,27751046040.33
elrond-erd-2,3022,102.46181911116508,2001467244.29,45612989.58
ethereum,3022,2724.5322427136302,330223699956.33,29356647318.25
ripple,3022,0.7314367904089276,33994364798.14,2915778567.79
solana,3023,37.47983512479931,10217649265.25,642276103.4
ripple,3023,0.734172412850372,34143817201.29,2696635219.19
okb,3023,20.40662473021221,5466588077.85,672554920.28
bitcoin,3023,40825.3819404497,803853127161.28,38527930905.32
elrond-erd-2,3023,108.90527370825318,2132015476.27,109150054.89
ethereum,3023,2821.649692746136,337961452767.87,37970347683.57
bitcoin,3024,42802.13717474142,838457486987.61,40840608016.84
elrond-erd-2,3024,116.06517716090045,2288332148.39,135606915.8
ethereum,3024,2888.732274275232,368235028077.74,30876444992.28
okb,3024,21.35813097865661,5709963887.16,605564345.59
ripple,3024,0.7458480786964081,34633334804.98,2823587160.45
solana,3024,39.53990291552664,10788517295.6,634966886.34
bitcoin,3025,44647.57760300116,821704814136.01,42725276705.47
elrond-erd-2,3025,117.88876552958745,2302013688.88,54511873.01
ethereum,3025,3151.2175169176758,352872000029.73,38870720439.19
okb,3025,25.101210934026383,6663387925.32,856704686.43
ripple,3025,0.8163899784247708,37894868456.39,4488674219.08
solana,3025,39.38262634342374,10716940358.78,567721952.73
ripple,3026,0.7812431839912185,36263438396.1,4467786533.0
okb,3026,22.313120752163957,5969168640.79,1008416892.79
solana,3026,37.66581962149719,10274392698.31,387950835.59
ethereum,3026,3012.3085592702105,363242219000.14,34209269717.32
bitcoin,3026,43753.21786264632,861862844505.61,39633218478.62
elrond-erd-2,3026,125.59948269284354,2455708162.61,102085164.97
ripple,3027,0.8160049567711566,37583709631.51,4313429775.21
okb,3027,24.24150694580412,6368988618.87,1021843145.74
ethereum,3027,3163.0646551948857,368146417310.4,38510599666.55
solana,3027,38.76250121094557,10540000830.33,392755194.37
bitcoin,3027,46311.00189857689,854344953098.76,42726733997.86
elrond-erd-2,3027,133.90895421387236,2585019146.59,103860227.99
bitcoin,3028,45639.51401890709,857660568377.39,35669862361.55
elrond-erd-2,3028,140.43785119958775,2738665347.71,83639495.6
ethereum,3028,3147.842995401753,371120421692.37,30456934757.02
okb,3028,23.901955728262017,6377515199.62,757110746.95
ripple,3028,0.8538180389687648,39514002150.67,4471863525.36
solana,3028,40.66298980944724,11060502356.76,512007043.4
solana,3029,41.79949265382151,11911671445.97,518467624.07
okb,3029,23.58446509859128,6295843930.67,650217216.53
ethereum,3029,3166.647217967929,356667351344.9,28540625893.87
ripple,3029,1.0058872545464763,46598977910.73,8624878007.74
bitcoin,3029,45652.06012506926,836054770491.9,35679832771.37
elrond-erd-2,3029,135.55775223126545,2646203476.78,61486273.45
bitcoin,3030,44495.20979327958,895084141168.8,35838614930.04
elrond-erd-2,3030,133.88851225383468,2614645395.35,149918184.89
ethereum,3030,3048.4126816864195,387650495386.42,28111908833.73
okb,3030,22.907286789031268,6105681468.89,687364684.46
ripple,3030,0.9659471173643736,44736297538.85,7982967680.98
solana,3030,41.19014957214054,11719191265.46,501994574.0
ripple,3031,1.0882573655865535,50454533105.66,6770637886.2
okb,3031,23.30353421942273,6229055189.09,456646422.92
ethereum,3031,3323.19799054098,383333523376.43,25989682658.64
solana,3031,44.69284014294085,12659136195.43,536710066.67
bitcoin,3031,47717.27052766495,886593539912.81,34320865037.16
elrond-erd-2,3031,138.23676921749012,2702515258.98,83272493.46
ripple,3032,1.2768123622747267,60003066118.76,12155352324.29
okb,3032,22.549314485640203,6044279077.67,439878560.16
ethereum,3032,3268.5481770314927,387075388591.62,21723717067.76
solana,3032,44.06280236603161,12632010978.83,375775175.25
bitcoin,3032,47088.85313451467,882888202377.71,33294851810.65
elrond-erd-2,3032,137.06396563450136,2686695434.41,59347357.77
bitcoin,3033,47025.00323011282,866391335029.37,32863850458.01
elrond-erd-2,3033,136.040415018623,2664648262.18,55137469.49
ethereum,3033,3309.7549104132368,369733082268.3,24412292890.9
okb,3033,22.50986155328356,6001039610.17,542824718.68
ripple,3033,1.2817798754722616,59584210571.95,10902516170.19
solana,3033,53.67834815759493,15290073919.01,1453940559.43
okb,3034,22.15616683523546,5941897617.68,440979198.02
ripple,3034,1.1918799071113604,55864357102.58,8267311800.32
ethereum,3034,3153.583683763619,354390048289.18,25922917846.05
solana,3034,62.27708029189766,18474853367.37,3744578512.78
bitcoin,3034,46031.75754362583,836777066605.98,34221605780.0
elrond-erd-2,3034,136.03788991906626,2678343721.35,86917456.14
bitcoin,3035,44534.45485421991,847143004615.0,34488116651.18
elrond-erd-2,3035,138.39893165866914,2724547940.31,234569120.69
ethereum,3035,3007.144027171272,357527359807.96,28303010380.7
okb,3035,20.713234538487004,5593911175.75,464557917.27
ripple,3035,1.0944855705972716,50803400116.72,7615205365.5
solana,3035,64.30343710651606,18770890602.31,4071432568.05
bitcoin,3036,45015.46554608543,867650725472.86,34668999387.84
elrond-erd-2,3036,148.450724150743,2916014933.08,168127293.26
ethereum,3036,3037.230251196439,360685430760.8,23192419118.65
okb,3036,20.71259788763084,5547321644.0,476541498.41
ripple,3036,1.1558972500791076,53716679098.06,8061965404.01
solana,3036,74.0048019564342,21274810508.66,4552452964.34
ripple,3037,1.1852489496278933,54568786813.4,5252378789.93
okb,3037,21.98503433654032,5844231380.04,545349468.01
solana,3037,73.04851676946942,20809209324.24,2751968421.56
ethereum,3037,3144.8184367851927,383483277312.28,20590444717.45
bitcoin,3037,46745.03462296988,923013359587.47,38434805722.95
elrond-erd-2,3037,145.8758922067217,2825355773.03,123572764.82
ripple,3038,1.2584294715021178,58384958845.83,6979164637.94
okb,3038,22.33527584855743,5967537133.91,446702079.99
ethereum,3038,3276.9698366433354,378500212583.48,22079051284.8
solana,3038,78.44870433277,22425622491.82,1816393865.85
bitcoin,3038,49195.87860189616,920750216465.38,36497089236.87
elrond-erd-2,3038,155.20338697951144,3040861794.65,143353790.16
bitcoin,3039,48933.68915131164,925630106451.48,42147725293.17
elrond-erd-2,3039,149.05565375971622,2931640066.7,71947037.56
ethereum,3039,3224.0004601521537,380718215752.58,19339185909.37
okb,3039,21.358756922807466,5714128248.41,375315804.81
ripple,3039,1.2197381897444493,56683485420.24,5229699024.89
solana,3039,74.21792558317044,21281170312.31,1502846889.74
okb,3040,21.305188219642837,5705046095.55,367036892.71
solana,3040,73.12559205921369,20991469522.09,1004789455.2
ethereum,3040,3243.4863583537394,389578100858.6,17023426890.4
ripple,3040,1.2246487645120476,57001021097.13,4757633980.35
bitcoin,3040,49250.54486971799,930729196214.29,27110183703.24
elrond-erd-2,3040,145.9919263711892,2860868164.31,81034801.6
bitcoin,3041,49518.57748790696,902489541307.53,35800255386.41
elrond-erd-2,3041,149.0665082290909,2929327345.58,74255691.21
ethereum,3041,3320.4091697810586,373455291323.23,22119621924.56
okb,3041,21.745991964380764,5815873778.27,390888561.35
ripple,3041,1.2487668631389008,58032501462.34,6713418548.77
solana,3041,75.97033641124439,22022469783.78,1376624102.19
solana,3042,71.21280823557079,20724670218.18,1645439131.94
ripple,3042,1.1458793612657157,53731037233.17,6389709602.51
okb,3042,20.967593770431364,5635929210.51,389008069.99
elrond-erd-2,3042,137.42968929579897,2712942078.39,82849924.11
bitcoin,3042,47940.6079149608,921328247353.56,38387146174.87
ethereum,3042,3177.6637963046905,378980836224.53,23531754575.68
