cryptocurrency_id,date_id,price_btc,price_eth,price_eur,price_usd,price_satoshis,market_cap_btc,market_cap_eth,market_cap_eur,market_cap_usd,market_cap_satoshis,total_volume_btc,total_volume_eth,total_volume_eur,total_volume_usd,total_volume_satoshis
bitcoin,2923,1.0,20.79025042877053,45484.93987625842,54991.81484262107,99793556.00335129,18693043.0,388868237.2529725,850018784348.1655,1027617870421.6592,1865320668122147.2,879558.1618674085,18324063.380684044,40089412295.186615,48468560013.13787,87955816186740.86
okb,2923,0.000321440361444,0.0066966504451575,14.650941503272858,17.713156587870788,32144.03614440818,86275.33296932724,1798604.241273469,3931530642.5918255,4752966900.061926,8627533296932.727,4567.693423843495,95159.9421513404,208191058.69894573,251705381.67156208,456769342384.3495
bitcoin,2924,1.0,19.93639373977478,45166.2478587414,54810.6138506792,100098296.53043547,18693931.0,372689568.9601817,844334721000.2095,1024625833392.2412,1871230648557500.8,877935.5184203723,17485680.356248606,39614113929.41179,48072930663.01449,87793551842037.22
elrond-erd-2,2924,0.0032847631141943,0.0654220232075144,148.21473503082558,179.86308347247538,328476.31141943886,57679.27636342777,1151425.3123562704,2602077121.840928,3157167080.8243937,5767927636342.777,2415.9777053481366,48118.58390186781,109013491.38121292,132291183.43629684,241597770534.8137
ethereum,2924,0.0502009456473119,1.0,2265.1139470929893,2748.7845851218613,5020094.564731195,5797689.448250567,115660605.374,261556586835.27344,317353332381.2044,579768944825056.5,783092.8148655572,15596715.661591075,35333885327.22314,42878743228.1645,78309281486555.73
okb,2924,0.0003156925388646,0.0062875902724294,14.244344674288982,17.285944981310397,31569.25388646696,85005.4474564146,1695810.3052351982,3834930259.2973375,4653019493.65168,8500544745641.459,5032.350314541253,100228.39627112824,227064385.68325144,275549529.85800654,503235031454.1253
ripple,2924,2.4879187854197696e-05,0.0004955142117091,1.122572387317314,1.3622756938570046,2487.9187854197694,1144951.4457380548,22803787.50323468,51661287552.34748,62692541827.17323,114495144573805.42,152830.42584457243,3043895.5013869028,6895852750.519616,8368326797.080264,15283042584457.244
solana,2924,0.0008225394558973,0.0163823671607473,37.1145386348884,45.03962011024728,82253.94558973417,222190.67562538345,4435491.986283372,10023895771.22569,12162250490.154093,22219067562538.34,24261.04528175,483202.7797080523,1094704328.1345856,1328456957.4543357,2426104528174.9995
solana,2925,0.0007945241204019,0.0154444663435363,35.12018319690438,42.5819452001649,79452.41204019604,214929.0536183159,4171137.4206556818,9502599282.017452,11521025311.458416,21492905361831.586,18799.62862235939,365439.16549962026,830996044.4209061,1007552489.8800592,1879962862235.939
ripple,2925,2.607752465895552e-05,0.0005059534069216,1.152865377332328,1.397807353267441,2607.752465895552,1200099.4459512965,23284203.975063417,53055384615.18897,64327724818.26861,120009944595129.64,130952.49969754668,2540726.7075147447,5789299596.140064,7019315268.6032095,13095249969754.668
elrond-erd-2,2925,0.0032584315911671,0.0633394704455757,144.03176880077197,174.63328285536656,325843.1591167177,57440.23079689854,1114745.0383954274,2538978137.7189136,3078276850.551236,5744023079689.853,2033.991473935576,39538.02289393704,89908098.8874441,109010300.9546262,203399147393.5576
ethereum,2925,0.0514439348520756,1.0,2274.2929837219194,2757.497552304977,5144393.485207561,5950734.497648936,115674170.624,263076954648.0153,318971242360.58826,595073449764893.4,718944.6028733172,13948888.016362472,31783934699.03004,38536865198.32878,71894460287331.72
bitcoin,2925,1.0,19.39998021662448,44204.7927866628,53596.70402266675,99990128.648466,18694687.0,362676557.9559867,826394765046.5188,1001973605935.3958,1869284158172804.8,876050.1571264386,16997033.553956132,38729438785.54727,46958036373.36031,87605015712643.86
okb,2925,0.0003721113701954,0.007219665898773,16.450729922431268,19.94591190291472,37211.13701954427,99999.4052176443,1940346.1066666648,4420057547.957636,5358912164.642106,9999940521764.43,8608.476617364471,167020.76327882314,380573492.8267505,461431522.8746426,860847661736.4471
solana,2926,0.0007441046830694,0.0154835435063484,35.771269654412386,42.99529635221519,74410.4683069483,201527.5189156411,4187314.385388117,9671950798.366589,11625206342.893156,20152751891564.105,12382.640338168523,257661.5290319224,595269424.6501192,715484397.6606659,1238264033816.8523
ripple,2926,2.7554034528722845e-05,0.0005733522474835,1.3246023330052032,1.592106469985735,2755.403452872285,1270840.1335834337,26405362.41162179,60983232908.05884,73298828829.0944,127084013358343.34,220098.7485800369,4579877.840943001,10580785022.851456,12717580116.434685,22009874858003.69
okb,2926,0.0003688653945932,0.0076754568478344,17.73242904714422,21.313502408281195,36886.53945932771,99440.38621071583,2066160.303610842,4772462480.437797,5736263785.396298,9944038621071.584,8004.871084101778,166567.65172088906,384817363.2196786,462531431.8712545,800487108410.1779
bitcoin,2926,1.0,20.825307755784632,48112.22308787791,57828.511814425874,100081799.88701536,18695587.0,390042515.7982086,900803905440.7534,1082721727348.0432,1877200831987254.0,932465.9632640332,19403019.00914061,44826342548.85405,53879045974.4321,93246596326403.31
ethereum,2926,0.0480554481691576,1.0,2310.164730762832,2776.70371169874,4805544.816915761,5567820.053533453,115687490.874,267195561887.90967,321155845972.33514,556782005353345.2,614003.4445649608,12776359.648420071,29516925889.60677,35477884578.62226,61400344456496.08
elrond-erd-2,2926,0.0031841123203338,0.0662559217308206,153.06951160521365,183.9819798832106,318411.2320333827,56065.78231717598,1164928.03607145,2690403435.3872566,3233731822.4662027,5606578231717.599,1812.3792238565309,37712.50631944238,87126324.3031798,104721531.26475208,181237922385.6531
ethereum,2927,0.0509403899689693,1.0,2450.0236543216324,2944.9169473185057,5094038.996896938,5893860.561016057,115701127.624,283470499510.486,340730211563.77893,589386056101605.6,635201.2937959211,12456475.774934383,30550574818.99362,36721647718.00421,63520129379592.11
okb,2927,0.0005858193649973,0.0114880822817117,28.17550674970424,33.86682703251905,58581.93649973816,158803.70227375254,3115373.908055176,7645659292.121003,9190046627.947592,15880370227375.254,31223.094753175363,612293.6574753986,1501702691.1848152,1805039595.1497257,3122309475317.536
ripple,2927,2.8610427619110462e-05,0.0005616154993057,1.3761434402833794,1.6541179641605637,2861.0427619110465,1313721.2318992522,25772276.02201496,63249564085.17757,76025679530.23318,131372123189925.2,133966.4237142134,2629727.2080692044,6443700096.582843,7745297309.433079,13396642371421.34
solana,2927,0.0008590920611378,0.01684703660481,41.31746075115259,49.66339413564828,85909.20611378888,233424.645514098,4579270.128589716,11236008293.346045,13505629296.647703,23342464551409.8,19163.12147604157,375794.19432846486,921637569.7933884,1107804038.4559028,1916312147604.1567
bitcoin,2927,1.0,19.610935090515824,48097.49969239491,57812.96915967891,100003336.1531512,18696456.0,366654985.038685,899252786708.875,1080897634123.2936,1869707974240600.8,760530.6818470997,14914220.274819534,36578403924.62257,43967070045.82312,76053068184709.97
elrond-erd-2,2927,0.003143132583182,0.061637712741173,151.1717751308166,181.7077650469577,314313.2583182077,55337.3963215985,1085596.1049499454,2664238127.513364,3202401739.9042764,5533739632159.851,1280.7015561894116,25114.917216651003,61596487.75170273,74038689.52665748,128070155618.94116
ripple,2928,2.759348475950561e-05,0.0005285611806184,1.2976792676201525,1.561172380895276,2759.348475950561,1267729.403630926,24270940.810843,59607578449.61646,71701291962.31635,126772940363092.6,121862.18339181627,2334305.3654767657,5730991582.714404,6894666499.901233,12186218339181.629
solana,2928,0.0008295606647867,0.0158904744433638,39.012965752943245,46.93452854649153,82956.0664786748,225100.8713695344,4309602.59329105,10584055091.572872,12731441940.852585,22510087136953.445,13013.170087944372,249271.03645010083,611989430.7051158,736253572.4014621,1301317008794.4373
ethereum,2928,0.0521987538386874,1.0,2454.842774968801,2953.297348080473,5219875.383868744,6045211.052756017,115714452.8115,284276965628.99805,341953594507.36664,604521105275601.6,631472.9707653378,12096896.97313922,29697392099.8562,35727432415.51426,63147297076533.78
elrond-erd-2,2928,0.0031951565178322,0.0612084459647199,150.26425567427452,180.7753361311545,319515.6517832281,56332.70019186011,1078501.1597551047,2649053765.554347,3186517258.5132656,5633270019186.011,1341.3240484255716,25695.254702244165,63080809.540878005,75889335.73728041,134132404842.55716
bitcoin,2928,1.0,19.164360214339457,47047.72809852492,56600.74528738432,100040328.55894862,18697593.0,358083123.02431405,879424823846.13,1057850321948.5464,1870353965838484.0,690599.066106903,13229553.978084426,32478019170.18642,39072664393.929405,69059906610690.31
okb,2928,0.000735144069941,0.0140706788295395,34.57305786449154,41.586195451653936,73514.40699410238,198017.784510838,3791091.311435736,9311816332.58478,11201080113.101368,19801778451083.8,25658.66683591337,491107.6277487468,1206700304.764629,1451479210.262509,2565866683591.337
bitcoin,2929,1.0,16.634544119257253,47437.63904522901,57200.30029871162,99957110.45240536,18698700.0,311044350.1227555,887022181215.0237,1069571255195.5188,1869068021216392.0,945960.9970560152,15742381.776949624,44893410910.047325,54132470274.07509,94596099705601.52
elrond-erd-2,2929,0.0033785173679964,0.0562044402070737,160.29113636842715,193.2790358043314,337851.7367996403,59393.837168241145,988530.3138033485,2820820368.914942,3401857656.675039,5939383716824.114,2367.8149192146766,39390.566201925794,112339142.52041228,135458526.53713834,236781491921.46768
ethereum,2929,0.060111218180431,1.0,2852.7578055290605,3439.8550695192603,6011121.818043109,6953281.059768282,115727985.1865,330235556066.6276,398258027094.341,695328105976828.1,1121761.9193241952,18668004.761088,53236569947.58991,64192650586.42862,112176191932419.52
okb,2929,0.000692542894265,0.0115250783831088,32.86756561052407,39.631707244474775,69254.28942650708,185454.2545800325,3084776.384452146,8807869027.54653,10622128590.866535,18545425458003.254,26127.896566342373,434812.1371347161,1240010347.0422063,1495204349.3711216,2612789656634.2373
ripple,2929,2.7212237581228755e-05,0.0004528573951166,1.2914381959910706,1.5572160443626692,2721.223758122876,1252599.2054526757,20845357.226257943,59445845030.60215,71679793845.11757,125259920545267.6,131253.7589611531,2184283.273471836,6229040048.024761,7510975851.47531,13125375896115.31
solana,2929,0.0008056148579622,0.0134020717321699,38.22177215404992,46.08780894588962,80561.48579622552,219849.57460855195,3656895.2134319497,10445380510.812857,12596937422.5915,21984957460855.195,13185.428065932285,219350.53830309387,625572408.8361973,754315146.457899,1318542806593.2285
solana,2930,0.0007964793546758,0.0131567317033306,35.54078645581436,42.70189409565587,79647.93546758729,217395.09953844943,3565480.6859143465,9735288024.120266,11695753640.918264,21739509953844.94,15872.320212289556,262188.664799013,708260345.8728136,850967614.8898401,1587232021228.9556
ripple,2930,2.587866710398824e-05,0.0004274914559848,1.1547786307616736,1.387454800867085,2587.866710398824,1194431.93748675,19589788.42112787,53488505312.81145,64259873894.80669,119443193748675.0,225200.116384972,3720095.986957925,10049060139.049026,12073843733.087872,22520011638497.2
ethereum,2930,0.0605377819230167,1.0,2701.365438857415,3245.663148933579,6053778.192301679,7057010.7219281895,115741502.374,316774526447.6941,380565712269.779,705701072192818.8,1463003.4023713423,24167452.36829109,65283310728.53761,78437235045.70189,146300340237134.25
elrond-erd-2,2930,0.0032642840765484,0.0539214350585147,145.6600508407863,175.00907225854425,326428.40765484696,58183.97450182842,954270.9921081308,2605568163.0633373,3130270337.5910187,5818397450182.842,2908.9280686085053,48051.44781002496,129803228.03698048,155957260.64757967,290892806860.8505
okb,2930,0.0006836665373333,0.0112866571768599,30.55489312984988,36.70848296284313,68366.65373333496,187094.88753861684,3068529.186575669,8378397773.895912,10065616551.489716,18709488753861.684,51889.25765055665,856640.233626106,2319070241.8815947,2786118416.5158057,5188925765055.665
bitcoin,2930,1.0,16.473013358103316,44498.3953336929,53464.37021950372,99721204.46520144,18699837.0,308042664.6953547,832112739501.6178,999775008412.3738,1864770268942939.2,1329820.054607766,21967387.61922169,59340296609.89405,71296763919.13268,132982005460776.6
bitcoin,2931,1.0,16.276373186826014,47831.06116792485,57432.100227087576,100181881.32138808,18700812.0,303092656.99485946,892050843018.571,1070969079353.5304,1870171471290564.8,1258696.9754787227,20449827.28593165,60095509519.19639,72158368257.54709,125869697547872.28
elrond-erd-2,2931,0.0033604589329096,0.0545967823219174,160.44250182990262,192.6478238362576,336045.89329096075,59324.77005880102,961457.409588376,2828828846.361058,3396205775.653239,5932477005880.102,2737.502152325117,44475.71361536264,130699914.16425358,156935062.41895527,273750215232.5117
ethereum,2931,0.0615499801579677,1.0,2935.569526357692,3524.562728476055,6154998.015796779,7142431.24684435,115755078.999,340831088569.03174,409191426695.66266,714243124684435.1,1109824.3177973186,18024936.2333136,52932047070.93267,63552342594.19045,110982431779731.86
okb,2931,0.0006523196243326,0.0105981216390496,31.14449383556705,37.39606957927336,65231.96243326932,176548.18620798795,2861259.497690649,8418483567.9346,10106975030.475977,17654818620798.797,43916.24044587399,713499.3963292879,2096746792.2599697,2517622837.200444,4391624044587.4
ripple,2931,2.815426313470296e-05,0.0004574173368839,1.344203427178333,1.6140228560739238,2815.426313470295,1294642.7537762823,20981857.44595978,61753009156.80498,74138782426.5491,129464275377628.23,221278.85594615008,3595078.461522698,10564787119.513927,12685436992.408918,22127885594615.01
solana,2931,0.0007830942184238,0.0127227933548413,37.38822526352731,44.893093488124,78309.42184238644,213050.6149428404,3452842.584153687,10159057080.00058,12196654588.937689,21305061494284.035,11041.552876115626,179390.15798394865,527170366.5776652,632988283.9886094,1104155287611.5625
bitcoin,2932,1.0,16.167381183134626,46834.930702231,56507.7594398696,100024193.0224576,18701875.0,302360341.964336,875901019626.7864,1056801053574.5112,1870639954881874.5,1549025.7459610037,25037632.33742676,72530966035.15367,87510802710.77629,154902574596100.38
elrond-erd-2,2932,0.0034301903941895,0.0554437821069323,160.61387205718785,193.7854910604412,343019.0394189522,60172.0219592507,972014.37720506,2821138106.3879523,3403788391.9581723,6017202195925.07,3002.732296950484,48534.575654919965,140598743.9593256,169636634.0694283,300273229695.0484
ethereum,2932,0.061867900490155,1.0,2896.799267002076,3495.0758690360576,6186790.049015508,7166590.869947791,115768577.0615,335968318356.2315,405355930465.5294,716659086994779.1,892686.9804512569,14416531.070726022,41797684585.15886,50430169752.9615,89268698045125.69
okb,2932,0.0005796870293714,0.0093697543439938,27.14303512900773,32.74889225927339,57968.70293714108,155869.50500992994,2517471.4161446174,7307130605.264459,8816273927.321587,15586950500992.994,47618.66595771722,769682.9144104349,2229677493.885544,2690173286.558826,4761866595771.722
ripple,2932,2.8362637906468297e-05,0.0004580450477945,1.328004798074193,1.6022779267397156,2836.26379064683,1305552.9741034964,21084148.674519096,61129032478.11357,73754025260.05373,130555297410349.64,263072.5276373155,4248514.150638354,12317668761.839191,14861639652.663086,26307252763731.55
solana,2932,0.0007688914995904,0.0124279552643433,36.002270063573484,43.43782697098598,76889.1499590493,209459.7091442772,3383596.596958413,9820423977.443085,11848638343.099876,20945970914427.723,8791.070631924063,142094.21302930737,411629598.203446,496643551.4017424,879107063192.4062
solana,2933,0.0007515663506376,0.0123290526497048,35.41171217018757,43.0721343335424,75156.63506376161,204826.340684876,3362097.9632447083,9649250519.307009,11736620149.519144,20482634068487.59,10959.293499005978,179781.4743012131,516371371.1319843,628075167.8004643,1095929349900.598
ripple,2933,2.762884220948012e-05,0.0004532366968825,1.3017940559573935,1.5834040495790822,2762.884220948012,1270354.214035146,20852080.35902906,59840544531.58219,72785522492.3733,127035421403514.58,171040.67765324676,2805832.802704693,8058960118.83992,9802310917.899206,17104067765324.678
elrond-erd-2,2933,0.0033255853192392,0.0545544867159116,156.69231335648706,190.5887051574434,332558.5319239225,58661.72290859757,962644.4415995198,2763609318.324107,3361445818.609652,5866172290859.757,1933.0705532863976,31711.010753531857,91080897.8868845,110783930.75572,193307055328.63977
okb,2933,0.0005776281276018,0.0094756871314317,27.21622778705911,33.10376560338709,57762.81276018785,155425.28454048614,2550543.673598689,7322418777.4611,8906437613.45097,15542528454048.615,50152.44598105005,822724.6290194651,2363043502.6862364,2874227789.2282724,5015244598105.005
ethereum,2933,0.0609589700029067,1.0,2872.20589564067,3493.534500000208,6095897.000290671,7055534.482186883,115781990.624,332382151331.65845,404284565609.9548,705553448218688.1,784873.117155638,12876626.483241292,36980893776.86009,44980768421.369,78487311715563.8
bitcoin,2933,1.0,16.419288613094054,47159.75662737094,57361.56904328887,100090292.20346668,18702975.0,307089544.4484827,882027749207.803,1072831991777.4056,1871986232824132.5,1189234.2828291822,19508766.02364636,56033405554.59759,68154805947.0942,118923428282918.23
elrond-erd-2,2934,0.0031659509675877,0.047581921494228,152.8998731648834,185.97586710545585,316595.0967587784,55873.820538389016,841927.6768534567,2693886577.091683,3276640337.811864,5587382053838.903,1372.714074900816,20630.88595327132,66295343.829630986,80636653.24610381,137271407490.0816
ethereum,2934,0.0666083853540937,1.0,3216.857676137152,3912.742916596813,6660838.535409372,7684665.525188767,115795421.374,370555917676.38696,450716254202.5674,768466552518876.6,1024384.8037780408,15395752.433394397,49472751843.98556,60174921874.24125,102438480377804.08
okb,2934,0.0005479932835061,0.0082359372151055,26.46538256628284,32.19049413948426,54799.32835061873,147529.6111930545,2223031.495287173,7112627079.414737,8651262823.909933,14752961119305.45,27460.60763318434,412712.7962381331,1326212397.8324356,1613104677.901981,2746060763318.434
ripple,2934,2.664712745494308e-05,0.0004006443313441,1.2863461940940697,1.564614436183792,2664.712745494308,1226586.7728820082,18441951.69959054,59211456457.76584,72020347233.61066,122658677288200.84,101036.54796865932,1519102.5850974345,4877372961.256228,5932468398.375749,10103654796865.934
solana,2934,0.0007777277978522,0.0116886785045441,37.56043061494876,45.68567329638394,77772.77978522351,212874.7829402802,3207677.043284598,10263017257.49314,12483159691.847982,21287478294028.02,9618.630704872494,144560.96628367144,464532593.79295135,565022391.0665238,961863070487.2494
bitcoin,2934,1.0,15.03678463309746,48319.24375914842,58771.88168950936,100050021.86458328,18704043.0,281248666.3591941,903765212998.5938,1099271802311.4956,1871339911106106.5,1137373.6267853754,17093891.590033483,54929556729.38589,66812167538.22713,113737362678537.52
solana,2935,0.0007621066654988,0.0112792227474822,36.42953312691392,44.35912616018185,76210.66654988051,206948.4648486888,3074676.9635928017,9914594552.493536,12070625546.32745,20694846484868.88,10847.02628748499,160536.6167008428,518499734.1675399,631361237.6483146,1084702628748.4991
ripple,2935,2.6340968767054043e-05,0.0003901331690499,1.259106798405406,1.5331757649769135,2634.096876705404,1209712.4533376114,17972952.906744182,57955532594.61963,70558561783.21365,120971245333761.14,130466.2779538964,1932321.5832506083,6236330143.630183,7593788112.904957,13046627795389.64
ethereum,2935,0.0675673034003091,1.0,3229.7388836987966,3932.754068170969,6756730.340030917,7824901.463575712,115808994.4365,374032812413.6217,455448294000.9345,782490146357571.2,1058769.3539097277,15681315.557779873,50609516424.40791,61625657297.19764,105876935390972.77
elrond-erd-2,2935,0.0032147753410443,0.0475788610653597,153.6697815200303,187.11898397672573,321477.5341044323,56662.60190529774,841848.2200524159,2714621365.232776,3304943820.576511,5666260190529.774,1535.67447171064,22728.07104069825,73406921.32999921,89385358.6584196,153567447171.06403
bitcoin,2935,1.0,14.813163674135064,47807.66304340096,58213.92629374439,100015356.96947291,18705206.0,277083278.0364134,894252185605.4019,1088903483393.3052,1870807855277526.5,1166674.655910103,17279489.02660668,55767424644.64747,67906284080.6139,116667465591010.31
okb,2935,0.0005627066508922,0.0083280909933387,26.897994083280867,32.75286314648301,56270.66508922983,151618.42110682107,2243961.4055417115,7247526552.921856,8825090993.900513,15161842110682.107,26702.65490257768,395200.83766515215,1276416144.0752146,1554252824.7800753,2670265490257.768
bitcoin,2936,1.0,14.044482874595356,46040.61343088081,55901.66759456145,100047007.18286029,18706318.0,262720562.7977349,861250355753.1274,1045714370754.1616,1871511131310868.8,1372213.4572328497,19262973.419256527,63147865296.59779,76672978747.69038,137221345723284.95
elrond-erd-2,2936,0.0031091141064962,0.0436453833586835,143.07826362867382,173.72300100616056,310911.41064962244,55163.69607956543,773625.5297437544,2536946246.471785,3079980728.735951,5516369607956.543,2276.2312331387056,31953.47014629375,104749842.33430432,127185335.52003928,227623123313.8705
ethereum,2936,0.0712229084597963,1.0,3277.6056857223684,3979.608651921282,7122290.845979636,8258777.9782256335,115822577.9365,379754226896.2844,461040789541.0576,825877797822563.4,1446561.685804124,20306665.23206335,66569295029.78748,80827215917.6633,144656168580412.38
okb,2936,0.0005821515127101,0.0081721754412241,26.79001952142564,32.527949880312825,58215.15127101472,156851.39160294805,2199711.9399841283,7213561113.785527,8757627106.572414,15685139160294.8,39751.93637529601,558033.0740273203,1829343612.886721,2221155430.896941,3975193637529.6016
ripple,2936,2.5051162109953443e-05,0.0003516653092869,1.152828958282209,1.399743757020652,2505.1162109953443,1153494.600595844,16192623.467883116,53082646344.00752,64451974677.0368,115349460059584.4,188912.7094919559,2651934.7134530945,8693570427.351557,10555573612.61724,18891270949195.59
solana,2936,0.0007688622247967,0.0107931987703984,35.382256271567286,42.96048600238864,76886.2224796724,210022.919377872,2947895.886633615,9657250938.22899,11724389834.30516,21002291937787.195,10930.58629000364,153442.3030552607,503014445.0309539,610750904.6029066,1093058629000.364
ripple,2937,2.6033157413812013e-05,0.0003530413539844,1.215739169647994,1.47666606297582,2603.315741381201,1198711.116933075,16255984.206270916,55979381785.43216,67993904755.77808,119871111693307.52,140325.89075689184,1902990.163060521,6553169068.089541,7959636910.105108,14032589075689.186
solana,2937,0.0007884770062667,0.0106927095109228,36.82159507769262,44.72439581889054,78847.7006266703,216333.31352313265,2939592.172182646,10057002035.820295,12215743859.11548,21633331352313.26,10365.312804270632,140566.2789466634,484056412.4242534,587946571.6315473,1036531280427.0632
ethereum,2937,0.0737396826745597,1.0,3443.69124225986,4182.790285752286,7373968.26745597,8524961.462252885,115835952.624,396312308007.05634,481380994613.09344,852496146225288.4,1196486.744631929,16211782.06293067,55876710809.2059,67869198116.36811,119648674463192.92
bitcoin,2937,1.0,13.597507834999949,46869.6229411901,56928.97235660158,100354407.80941008,18707400.0,254374018.0724781,876808784210.0197,1064993057463.8884,1877370048653758.5,1193886.5935877038,16176551.349135634,55759398812.12726,67726708140.56509,119388659358770.4
elrond-erd-2,2937,0.0032054393570171,0.0434320601586684,149.6961071838664,181.8244955470257,320543.93570171937,56723.880617308416,770778.5394810801,2637005709.1872606,3203040646.081493,5672388061730.842,2190.4047006331684,29678.86087798469,102293327.16097575,124247937.76384754,219040470063.31683
okb,2937,0.0006082408354519,0.0082484872919286,28.40463016007596,34.50094760120968,60824.08354519614,165442.6196147755,2248076.459629419,7691172178.617432,9342087132.49827,16544261961477.545,35032.429690284924,475082.4579066308,1636001976.4572332,1987127385.4697328,3503242969028.4927
bitcoin,2938,1.0,12.896229701422795,41398.24254474846,50004.76218313686,99685962.00135437,18708468.0,241268700.689718,774497695904.6652,935512493150.826,1864971630151554.5,1505591.698337979,19477623.517399605,62525203197.92728,75523928654.34041,150559169833797.88
elrond-erd-2,2938,0.003395051627152,0.0439212951883304,141.67073149901535,171.12347774816268,339505.1627152029,59627.567853058456,765659.051798873,2545382186.44217,3074095948.6505823,5962756785305.846,3058.349096440333,39565.422917118,127620608.24256577,154152393.25531033,305834909644.0333
ethereum,2938,0.0772985316711259,1.0,3233.8128755417706,3906.108903329409,7729853.167112593,9032053.472876295,115849484.749,385560384980.10376,465647015108.638,903205347287629.8,1558830.6882220567,20104468.870391183,65214262695.30457,78772032254.80873,155883068822205.7
okb,2938,0.0006681773704671,0.0086441146555023,27.74850971006035,33.51730758831571,66817.73704671879,184679.2133113542,2368784.880450643,7882346459.611332,9519627129.637732,18467921331135.426,30419.801261482826,393536.59899914847,1263293532.5124328,1525926918.0931098,3041980126148.2827
ripple,2938,2.565813828828076e-05,0.0003319356491459,1.065548057900582,1.2870709951618722,2565.813828828076,1185602.730864016,15223955.888332196,50611020707.323166,61123682935.37894,118560273086401.6,204174.82710061845,2641380.40770684,8479106630.609278,10241877058.688364,20417482710061.844
solana,2938,0.0008696089760075,0.0112500063999588,36.11369402982076,43.62157836926913,86960.89760075886,241199.79267379656,3093745.1584779527,10300981695.151634,12440648899.351025,24119979267379.656,27666.27969550661,357914.68605400564,1148943476.243798,1387803968.4736755,2766627969550.6616
solana,2939,0.000828795747438,0.010953828253896,34.04102759688084,41.109968983538224,82879.5747438089,224850.93691788684,2982319.739341696,9188641691.048138,11096669650.829687,22485093691788.684,25679.617784507525,339396.19466761657,1054735838.5729078,1273761712.5733151,2567961778450.7524
ripple,2939,2.7407559165217503e-05,0.0003622336346226,1.125707366127632,1.359471149169653,2740.7559165217504,1261996.204959622,16679247.847165082,51833817648.05504,62597600197.15654,126199620495962.22,241530.21474342223,3192198.438040025,9920341327.73536,11980394044.470087,24153021474342.227
okb,2939,0.0007099345852193,0.0093988110860069,29.01569783550933,35.03862770648847,70993.45852193104,189859.364532305,2520793.1185887954,7758694254.471952,9369792615.544329,18985936453230.5,42243.44471038402,559260.1976595161,1726529532.110204,2084913685.0961163,4224344471038.402
elrond-erd-2,2939,0.0032817551599081,0.0433735121157292,134.26766649745082,162.14961753117043,328175.5159908124,58045.771489441264,770682.9826077096,2372068372.086488,2864630050.8016205,5804577148944.126,4779.530936369929,63168.95468275808,195546722.56437692,236153849.2507399,477953093636.9929
bitcoin,2939,1.0,13.315344956354837,41379.87328403149,49972.79539837245,100747437.51412122,18709475.0,249123113.5772968,774195704710.7549,934964766185.9642,1884931663484512.8,2100791.175749045,27765231.430768654,86285542137.50839,104203551167.93764,210079117574904.5
ethereum,2939,0.0756085991373518,1.0,3105.462857105641,3750.3415950592753,7560859.913735179,8735452.919565516,115863042.5615,356978485334.1328,431105320829.47766,873545291956551.6,1963294.661012411,25948000.571911126,80638164400.48116,97383442023.2658,196329466101241.03
bitcoin,2940,1.0,12.23715596801621,41099.72887781225,49913.26314398822,99959762.0423132,18710331.0,229447259.7449117,770693219048.0884,935962705739.4398,1873194576134224.8,1137920.6667745472,13930518.034501417,46787057045.10995,56820196964.51265,113792066677454.72
elrond-erd-2,2940,0.0032946171209582,0.0403329727285632,135.46237772181254,164.51128729925253,329461.71209582704,58384.50183996523,715150.6912003714,2402128440.838364,2917247199.6025844,5838450183996.521,2330.2122913518288,28526.64978913238,95809645.24682012,116355318.28333676,233021229135.1829
ethereum,2940,0.0818837765504413,1.0,3366.7557294603366,4088.73170832043,8188377.65504413,9480985.340585094,115876544.249,390075899477.3364,473724804234.6842,948098534058509.4,1273451.957516471,15589703.200081758,52359598625.98635,63587729060.25979,127345195751647.1
okb,2940,0.0006843363937018,0.0083777022005856,28.13736214223794,34.17121229579197,68433.63937018291,185868.21112754496,2277052.48006674,7647170313.560073,9287049685.957363,18586821112754.496,25669.56699240029,314248.9422738666,1055436930.0638206,1281767609.19214,2566956699240.0293
ripple,2940,2.8196068184248675e-05,0.0003451785768651,1.1593172433747736,1.4079242908866674,2819.6068184248675,1292307.542408873,15829451.362459537,53169738613.84122,64571597603.9546,129230754240887.31,142669.08857682356,1746566.6714875551,5866021226.891206,7123946291.142219,14266908857682.355
solana,2940,0.0008585151514734,0.0105142067077361,35.30162619573951,42.87180002955891,85851.5151473444,233947.17075271427,2866062.906268103,9625281527.532804,11689352286.16738,23394717075271.43,10744.55887000056,131588.25764313815,441809792.425789,536552649.6415436,1074455887000.0562
solana,2941,0.0009233023139926,0.0118748965682267,35.78361625434279,43.46242757015506,92330.2313992646,250216.8481554273,3212225.428029578,9715135900.3357,11799908298.851982,25021684815542.73,13116.15391407108,168691.19544281502,508331248.9106942,617414124.1173804,1311615391407.108
ripple,2941,3.137385691126622e-05,0.0004035095549111,1.2159289965132187,1.476855373302116,3137.385691126622,1444626.5761312998,18579820.402580947,55988122468.3244,68002621654.34993,144462657613130.0,266644.88917280163,3429408.1487577967,10334121604.310518,12551722233.328247,26664488917280.164
elrond-erd-2,2941,0.0033122011841255,0.0425993153906063,128.36807006082435,155.91459252422715,331220.1184125571,58379.090916895526,749457.1276511978,2266677108.982645,2753083673.0938497,5837909091689.553,3035.6940002796423,39043.06500676056,117651724.17025124,142898624.44053084,303569400027.96423
