cryptocurrency_id,timestamp,current_supply
ethereum,2019-05-08,105988904
ethereum,2019-05-09,106002516
ethereum,2019-05-10,106016244
ethereum,2019-05-11,106029838
ethereum,2019-05-12,106043527
ethereum,2019-05-13,106057082
ethereum,2019-05-14,106070801
ethereum,2019-05-15,106084542
ethereum,2019-05-16,106098122
ethereum,2019-05-17,106111904
ethereum,2019-05-18,106125475
ethereum,2019-05-19,106139067
ethereum,2019-05-20,106152571
ethereum,2019-05-21,106166086
ethereum,2019-05-22,106179746
ethereum,2019-05-23,106193281
ethereum,2019-05-24,106206881
ethereum,2019-05-25,106220650
ethereum,2019-05-26,106234302
ethereum,2019-05-27,106247887
ethereum,2019-05-28,106261396
ethereum,2019-05-29,106275239
ethereum,2019-05-30,106288632
ethereum,2019-05-31,106302384
ethereum,2019-06-01,106316018
ethereum,2019-06-02,106329552
ethereum,2019-06-03,106343050
ethereum,2019-06-04,106356619
ethereum,2019-06-05,106370285
ethereum,2019-06-06,106383985
ethereum,2019-06-07,106397498
ethereum,2019-06-08,106410980
ethereum,2019-06-09,106424475
ethereum,2019-06-10,106438231
ethereum,2019-06-11,106451789
ethereum,2019-06-12,106465361
ethereum,2019-06-13,106478933
ethereum,2019-06-14,106492556
ethereum,2019-06-15,106506153
ethereum,2019-06-16,106519848
ethereum,2019-06-17,106533488
ethereum,2019-06-18,106546962
ethereum,2019-06-19,106560528
ethereum,2019-06-20,106574156
ethereum,2019-06-21,106587625
ethereum,2019-06-22,106601328
ethereum,2019-06-23,106614985
ethereum,2019-06-24,106628668
ethereum,2019-06-25,106642309
ethereum,2019-06-26,106655977
ethereum,2019-06-27,106669570
ethereum,2019-06-28,106683210
ethereum,2019-06-29,106696841
ethereum,2019-06-30,106710476
ethereum,2019-07-01,106724089
ethereum,2019-07-02,106737728
ethereum,2019-07-03,106751276
ethereum,2019-07-04,106764907
ethereum,2019-07-05,106778434
ethereum,2019-07-06,106792219
ethereum,2019-07-07,106805911
ethereum,2019-07-08,106819573
ethereum,2019-07-09,106833245
ethereum,2019-07-10,106846860
ethereum,2019-07-11,106860543
ethereum,2019-07-12,106874040
ethereum,2019-07-13,106887692
ethereum,2019-07-14,106901471
ethereum,2019-07-15,106914975
ethereum,2019-07-16,106928521
ethereum,2019-07-17,106942169
ethereum,2019-07-18,106955873
ethereum,2019-07-19,106969358
ethereum,2019-07-20,106983064
ethereum,2019-07-21,106996551
ethereum,2019-07-22,107010219
ethereum,2019-07-23,107023884
ethereum,2019-07-24,107037548
ethereum,2019-07-25,107051108
ethereum,2019-07-26,107064779
ethereum,2019-07-27,107078460
ethereum,2019-07-28,107092025
ethereum,2019-07-29,107105514
ethereum,2019-07-30,107119257
ethereum,2019-07-31,107132781
ethereum,2019-08-01,107146313
ethereum,2019-08-02,107160090
ethereum,2019-08-03,107173765
ethereum,2019-08-04,107187363
ethereum,2019-08-05,107201011
ethereum,2019-08-06,107214614
ethereum,2019-08-07,107228304
ethereum,2019-08-08,107241825
ethereum,2019-08-09,107255365
ethereum,2019-08-10,107269096
ethereum,2019-08-11,107282630
ethereum,2019-08-12,107296309
ethereum,2019-08-13,107309873
ethereum,2019-08-14,107323549
ethereum,2019-08-15,107337058
ethereum,2019-08-16,107350730
ethereum,2019-08-17,107364376
ethereum,2019-08-18,107377934
ethereum,2019-08-19,107391415
ethereum,2019-08-20,107405038
ethereum,2019-08-21,107418668
ethereum,2019-08-22,107432126
ethereum,2019-08-23,107445842
ethereum,2019-08-24,107459130
ethereum,2019-08-25,107472943
ethereum,2019-08-26,107486439
ethereum,2019-08-27,107499979
ethereum,2019-08-28,107513598
ethereum,2019-08-29,107527351
ethereum,2019-08-30,107540974
ethereum,2019-08-31,107554554
ethereum,2019-09-01,107568118
ethereum,2019-09-02,107581748
ethereum,2019-09-03,107595232
ethereum,2019-09-04,107608696
ethereum,2019-09-05,107622328
ethereum,2019-09-06,107635890
ethereum,2019-09-07,107649491
ethereum,2019-09-08,107663009
ethereum,2019-09-09,107676531
ethereum,2019-09-10,107690027
ethereum,2019-09-11,107703574
ethereum,2019-09-12,107717215
ethereum,2019-09-13,107730587
ethereum,2019-09-14,107744211
ethereum,2019-09-15,107757733
ethereum,2019-09-16,107771456
ethereum,2019-09-17,107785017
ethereum,2019-09-18,107798713
ethereum,2019-09-19,107812126
ethereum,2019-09-20,107825784
ethereum,2019-09-21,107839353
ethereum,2019-09-22,107852819
ethereum,2019-09-23,107866491
ethereum,2019-09-24,107879817
ethereum,2019-09-25,107893414
ethereum,2019-09-26,107906894
ethereum,2019-09-27,107920293
ethereum,2019-09-28,107933824
ethereum,2019-09-29,107947400
ethereum,2019-09-30,107960845
ethereum,2019-10-01,107974416
ethereum,2019-10-02,107987784
ethereum,2019-10-03,108001273
ethereum,2019-10-04,108014799
ethereum,2019-10-05,108028348
ethereum,2019-10-06,108041928
ethereum,2019-10-07,108055323
ethereum,2019-10-08,108068687
ethereum,2019-10-09,108082111
ethereum,2019-10-10,108095480
ethereum,2019-10-11,108108902
ethereum,2019-10-12,108122216
ethereum,2019-10-13,108135648
ethereum,2019-10-14,108149060
ethereum,2019-10-15,108162651
ethereum,2019-10-16,108175986
ethereum,2019-10-17,108189291
ethereum,2019-10-18,108202601
ethereum,2019-10-19,108215936
ethereum,2019-10-20,108229314
ethereum,2019-10-21,108242513
ethereum,2019-10-22,108255960
ethereum,2019-10-23,108269380
ethereum,2019-10-24,108282581
ethereum,2019-10-25,108295505
ethereum,2019-10-26,108308697
ethereum,2019-10-27,108321625
ethereum,2019-10-28,108334773
ethereum,2019-10-29,108347873
ethereum,2019-10-30,108361056
ethereum,2019-10-31,108374175
ethereum,2019-11-01,108387409
ethereum,2019-11-02,108400442
ethereum,2019-11-03,108413604
ethereum,2019-11-04,108426645
ethereum,2019-11-05,108439774
ethereum,2019-11-06,108452860
ethereum,2019-11-07,108465892
ethereum,2019-11-08,108478946
ethereum,2019-11-09,108491828
ethereum,2019-11-10,108504456
ethereum,2019-11-11,108518095
ethereum,2019-11-12,108530782
ethereum,2019-11-13,108543474
ethereum,2019-11-14,108555906
ethereum,2019-11-15,108568660
ethereum,2019-11-16,108581328
ethereum,2019-11-17,108594024
ethereum,2019-11-18,108606578
ethereum,2019-11-19,108619118
ethereum,2019-11-20,108631754
ethereum,2019-11-21,108644504
ethereum,2019-11-22,108657031
ethereum,2019-11-23,108669691
ethereum,2019-11-24,108682350
